labels,path
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-02-03.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-01-03.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_03/03-01-06-02-02-01-03.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-02-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-01-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-01-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-01-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-01-13.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-01-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-01-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-01-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-01-13.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-01-02-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-02-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-01-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-02-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-02-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-02-02-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-02-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-02-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-02-01-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-02-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-01-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-02-02-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-01-02-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-01-01-01-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-02-01-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-02-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-02-02-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-02-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-01-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-01-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-02-01-01-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-02-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-01-01-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-01-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-02-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-02-01-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-02-01-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-02-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-01-01-02-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-02-13.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-03-01-01-01-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-01-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-01-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-02-01-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-02-01-01-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-02-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-01-01-01-13.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-01-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-02-01-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-01-02-02-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-02-02-13.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-02-02-01-01-13.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-07-02-01-02-13.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-01-01-02-02-13.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-04-02-02-02-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-01-02-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-02-01-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-01-02-02-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-06-02-01-02-13.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-08-02-01-02-13.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_13/03-01-05-01-01-02-13.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-01-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-01-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-02-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-02-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
calm,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-01-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
surprise,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
happy,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
neutral,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-02-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
fear,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
sad,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
disgust,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
angry,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
disgust,../input/cremad/AudioWAV//1067_IWW_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1066_TIE_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1027_DFA_DIS_XX.wav
happy,../input/cremad/AudioWAV//1032_IEO_HAP_HI.wav
sad,../input/cremad/AudioWAV//1023_TIE_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1041_TAI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1019_TIE_DIS_XX.wav
angry,../input/cremad/AudioWAV//1014_TAI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1087_TIE_DIS_XX.wav
angry,../input/cremad/AudioWAV//1066_MTI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1026_IEO_FEA_LO.wav
disgust,../input/cremad/AudioWAV//1035_TSI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1059_DFA_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1081_TIE_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1039_ITS_NEU_XX.wav
angry,../input/cremad/AudioWAV//1031_ITS_ANG_XX.wav
angry,../input/cremad/AudioWAV//1062_MTI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1085_WSI_DIS_XX.wav
angry,../input/cremad/AudioWAV//1042_IWW_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1017_TSI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1005_IWW_ANG_XX.wav
happy,../input/cremad/AudioWAV//1014_TIE_HAP_XX.wav
angry,../input/cremad/AudioWAV//1005_IEO_ANG_MD.wav
neutral,../input/cremad/AudioWAV//1083_TSI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1070_IEO_ANG_LO.wav
neutral,../input/cremad/AudioWAV//1080_ITH_NEU_XX.wav
fear,../input/cremad/AudioWAV//1090_WSI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1038_IEO_SAD_HI.wav
disgust,../input/cremad/AudioWAV//1034_TIE_DIS_XX.wav
fear,../input/cremad/AudioWAV//1034_IWW_FEA_XX.wav
happy,../input/cremad/AudioWAV//1081_ITS_HAP_XX.wav
sad,../input/cremad/AudioWAV//1014_DFA_SAD_XX.wav
fear,../input/cremad/AudioWAV//1019_IWW_FEA_XX.wav
happy,../input/cremad/AudioWAV//1005_IWW_HAP_XX.wav
angry,../input/cremad/AudioWAV//1071_IOM_ANG_XX.wav
angry,../input/cremad/AudioWAV//1088_IOM_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1014_IEO_DIS_LO.wav
happy,../input/cremad/AudioWAV//1011_TAI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1042_TAI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1041_IEO_ANG_LO.wav
happy,../input/cremad/AudioWAV//1057_IEO_HAP_HI.wav
neutral,../input/cremad/AudioWAV//1071_IWW_NEU_XX.wav
happy,../input/cremad/AudioWAV//1044_ITS_HAP_XX.wav
sad,../input/cremad/AudioWAV//1031_WSI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1016_IEO_SAD_MD.wav
happy,../input/cremad/AudioWAV//1090_ITS_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1039_ITH_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1001_WSI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1033_TAI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1062_TIE_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1042_IWW_DIS_XX.wav
happy,../input/cremad/AudioWAV//1050_ITS_HAP_XX.wav
sad,../input/cremad/AudioWAV//1090_DFA_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1045_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1041_TSI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1077_IOM_SAD_XX.wav
happy,../input/cremad/AudioWAV//1077_IEO_HAP_HI.wav
happy,../input/cremad/AudioWAV//1057_MTI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1088_ITS_ANG_XX.wav
sad,../input/cremad/AudioWAV//1033_TAI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1022_IEO_DIS_MD.wav
happy,../input/cremad/AudioWAV//1017_IEO_HAP_HI.wav
neutral,../input/cremad/AudioWAV//1070_MTI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1001_IEO_SAD_MD.wav
sad,../input/cremad/AudioWAV//1011_IOM_SAD_XX.wav
sad,../input/cremad/AudioWAV//1022_DFA_SAD_XX.wav
happy,../input/cremad/AudioWAV//1050_IWW_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1034_ITS_NEU_XX.wav
fear,../input/cremad/AudioWAV//1027_WSI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1044_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1032_IEO_ANG_HI.wav
happy,../input/cremad/AudioWAV//1014_TSI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1033_IEO_FEA_HI.wav
angry,../input/cremad/AudioWAV//1040_TSI_ANG_XX.wav
angry,../input/cremad/AudioWAV//1050_IEO_ANG_LO.wav
happy,../input/cremad/AudioWAV//1057_IWL_HAP_XX.wav
sad,../input/cremad/AudioWAV//1015_IOM_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1036_MTI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1034_IWW_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1071_IEO_DIS_HI.wav
disgust,../input/cremad/AudioWAV//1050_IEO_DIS_LO.wav
happy,../input/cremad/AudioWAV//1090_DFA_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1042_TIE_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1045_DFA_DIS_XX.wav
sad,../input/cremad/AudioWAV//1032_ITH_SAD_XX.wav
sad,../input/cremad/AudioWAV//1001_WSI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1035_IWL_NEU_XX.wav
happy,../input/cremad/AudioWAV//1045_ITH_HAP_XX.wav
angry,../input/cremad/AudioWAV//1038_MTI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1019_IEO_DIS_MD.wav
fear,../input/cremad/AudioWAV//1069_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1032_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1041_IWL_ANG_XX.wav
fear,../input/cremad/AudioWAV//1090_TSI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1048_IOM_NEU_XX.wav
happy,../input/cremad/AudioWAV//1017_IWW_HAP_XX.wav
sad,../input/cremad/AudioWAV//1062_WSI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1014_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1015_TAI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1014_IWW_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1087_TSI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1086_DFA_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1041_ITS_DIS_XX.wav
happy,../input/cremad/AudioWAV//1036_IEO_HAP_HI.wav
sad,../input/cremad/AudioWAV//1016_MTI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1044_WSI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1059_TIE_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1083_DFA_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1011_TAI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1032_TSI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1026_MTI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1064_TAI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1085_IEO_NEU_XX.wav
angry,../input/cremad/AudioWAV//1026_IEO_ANG_HI.wav
angry,../input/cremad/AudioWAV//1068_IWW_ANG_XX.wav
